2022-05-24 22:02:43,353 [trainer.py] => config: exps/podnet.json
2022-05-24 22:02:43,354 [trainer.py] => prefix: reproduce
2022-05-24 22:02:43,354 [trainer.py] => dataset: cifar100
2022-05-24 22:02:43,354 [trainer.py] => memory_size: 2000
2022-05-24 22:02:43,354 [trainer.py] => memory_per_class: 20
2022-05-24 22:02:43,354 [trainer.py] => fixed_memory: False
2022-05-24 22:02:43,354 [trainer.py] => shuffle: True
2022-05-24 22:02:43,354 [trainer.py] => init_cls: 10
2022-05-24 22:02:43,354 [trainer.py] => increment: 10
2022-05-24 22:02:43,354 [trainer.py] => model_name: podnet
2022-05-24 22:02:43,354 [trainer.py] => convnet_type: cosine_resnet32
2022-05-24 22:02:43,354 [trainer.py] => device: [device(type='cuda', index=1)]
2022-05-24 22:02:43,354 [trainer.py] => seed: 1993
2022-05-24 22:02:45,457 [data_manager.py] => class order: [68, 56, 78, 8, 23, 84, 90, 65, 74, 76, 40, 89, 3, 92, 55, 9, 26, 80, 43, 38, 58, 70, 77, 1, 85, 19, 17, 50, 28, 53, 13, 81, 45, 82, 6, 59, 83, 16, 15, 44, 91, 41, 72, 60, 79, 52, 20, 10, 31, 54, 37, 95, 14, 71, 96, 98, 97, 2, 64, 66, 42, 22, 35, 86, 24, 34, 87, 21, 99, 0, 88, 27, 18, 94, 11, 12, 47, 25, 30, 46, 62, 69, 36, 61, 7, 63, 75, 5, 32, 4, 51, 48, 73, 93, 39, 67, 29, 49, 57, 33]
2022-05-24 22:02:45,894 [trainer.py] => All params: 466256
2022-05-24 22:02:45,895 [trainer.py] => Trainable params: 466256
2022-05-24 22:02:45,896 [podnet.py] => Learning on 0-10
2022-05-24 22:02:45,908 [podnet.py] => Adaptive factor: 0
2022-05-24 22:02:51,404 [podnet.py] => Task 0, Epoch 1/160 (LR 0.09999) => LSC_loss 2.30, Spatial_loss 0.00, Flat_loss 0.00, Train_acc 14.30, Test_acc 23.70
2022-05-25 00:08:29,527 [podnet.py] => Task 7, Epoch 85/160 (LR 0.04510) => LSC_loss 0.43, Spatial_loss 1.58, Flat_loss 0.29, Train_acc 90.00, Test_acc 31.66
2022-05-25 00:08:35,937 [podnet.py] => Task 7, Epoch 86/160 (LR 0.04412) => LSC_loss 0.44, Spatial_loss 1.62, Flat_loss 0.29, Train_acc 89.57, Test_acc 31.95
2022-05-25 00:08:42,743 [podnet.py] => Task 7, Epoch 87/160 (LR 0.04315) => LSC_loss 0.41, Spatial_loss 1.61, Flat_loss 0.29, Train_acc 90.96, Test_acc 37.96
2022-05-25 00:08:49,634 [podnet.py] => Task 7, Epoch 88/160 (LR 0.04218) => LSC_loss 0.42, Spatial_loss 1.61, Flat_loss 0.29, Train_acc 89.97, Test_acc 34.16
2022-05-25 00:08:56,336 [podnet.py] => Task 7, Epoch 89/160 (LR 0.04121) => LSC_loss 0.41, Spatial_loss 1.56, Flat_loss 0.29, Train_acc 90.50, Test_acc 35.96
2022-05-25 00:09:03,097 [podnet.py] => Task 7, Epoch 90/160 (LR 0.04025) => LSC_loss 0.39, Spatial_loss 1.56, Flat_loss 0.28, Train_acc 91.15, Test_acc 35.26
2022-05-25 00:09:09,957 [podnet.py] => Task 7, Epoch 91/160 (LR 0.03928) => LSC_loss 0.37, Spatial_loss 1.53, Flat_loss 0.28, Train_acc 91.62, Test_acc 36.39
2022-05-25 00:09:17,047 [podnet.py] => Task 7, Epoch 92/160 (LR 0.03833) => LSC_loss 0.38, Spatial_loss 1.54, Flat_loss 0.28, Train_acc 91.65, Test_acc 38.12
2022-05-25 00:09:23,863 [podnet.py] => Task 7, Epoch 93/160 (LR 0.03738) => LSC_loss 0.35, Spatial_loss 1.51, Flat_loss 0.27, Train_acc 92.49, Test_acc 39.46
2022-05-25 00:09:30,596 [podnet.py] => Task 7, Epoch 94/160 (LR 0.03643) => LSC_loss 0.39, Spatial_loss 1.54, Flat_loss 0.28, Train_acc 90.72, Test_acc 39.06
2022-05-25 00:09:37,505 [podnet.py] => Task 7, Epoch 95/160 (LR 0.03549) => LSC_loss 0.37, Spatial_loss 1.53, Flat_loss 0.28, Train_acc 91.91, Test_acc 36.42
2022-05-25 00:09:44,123 [podnet.py] => Task 7, Epoch 96/160 (LR 0.03455) => LSC_loss 0.37, Spatial_loss 1.56, Flat_loss 0.28, Train_acc 91.61, Test_acc 33.54
2022-05-25 00:09:51,177 [podnet.py] => Task 7, Epoch 97/160 (LR 0.03362) => LSC_loss 0.37, Spatial_loss 1.54, Flat_loss 0.28, Train_acc 92.00, Test_acc 34.19
2022-05-25 00:09:57,761 [podnet.py] => Task 7, Epoch 98/160 (LR 0.03269) => LSC_loss 0.36, Spatial_loss 1.47, Flat_loss 0.27, Train_acc 92.05, Test_acc 34.00
2022-05-25 00:10:04,182 [podnet.py] => Task 7, Epoch 99/160 (LR 0.03178) => LSC_loss 0.35, Spatial_loss 1.54, Flat_loss 0.27, Train_acc 92.20, Test_acc 37.52
2022-05-25 00:10:11,210 [podnet.py] => Task 7, Epoch 100/160 (LR 0.03087) => LSC_loss 0.33, Spatial_loss 1.47, Flat_loss 0.27, Train_acc 93.45, Test_acc 38.95
2022-05-25 00:10:18,063 [podnet.py] => Task 7, Epoch 101/160 (LR 0.02996) => LSC_loss 0.35, Spatial_loss 1.48, Flat_loss 0.27, Train_acc 92.63, Test_acc 35.84
2022-05-25 00:10:24,834 [podnet.py] => Task 7, Epoch 102/160 (LR 0.02907) => LSC_loss 0.35, Spatial_loss 1.50, Flat_loss 0.27, Train_acc 92.57, Test_acc 35.60
2022-05-25 00:10:31,684 [podnet.py] => Task 7, Epoch 103/160 (LR 0.02818) => LSC_loss 0.34, Spatial_loss 1.46, Flat_loss 0.27, Train_acc 92.72, Test_acc 33.62
2022-05-25 00:10:38,491 [podnet.py] => Task 7, Epoch 104/160 (LR 0.02730) => LSC_loss 0.33, Spatial_loss 1.48, Flat_loss 0.27, Train_acc 93.23, Test_acc 37.15
2022-05-25 00:10:45,499 [podnet.py] => Task 7, Epoch 105/160 (LR 0.02643) => LSC_loss 0.32, Spatial_loss 1.41, Flat_loss 0.27, Train_acc 93.46, Test_acc 36.94
2022-05-25 00:10:52,123 [podnet.py] => Task 7, Epoch 106/160 (LR 0.02557) => LSC_loss 0.32, Spatial_loss 1.41, Flat_loss 0.27, Train_acc 93.52, Test_acc 36.91
2022-05-25 00:10:58,906 [podnet.py] => Task 7, Epoch 107/160 (LR 0.02472) => LSC_loss 0.32, Spatial_loss 1.45, Flat_loss 0.27, Train_acc 93.62, Test_acc 36.55
2022-05-25 00:11:05,767 [podnet.py] => Task 7, Epoch 108/160 (LR 0.02388) => LSC_loss 0.29, Spatial_loss 1.41, Flat_loss 0.26, Train_acc 94.66, Test_acc 35.45
2022-05-25 00:11:12,283 [podnet.py] => Task 7, Epoch 109/160 (LR 0.02304) => LSC_loss 0.29, Spatial_loss 1.37, Flat_loss 0.26, Train_acc 94.66, Test_acc 35.48
2022-05-25 00:11:18,980 [podnet.py] => Task 7, Epoch 110/160 (LR 0.02222) => LSC_loss 0.30, Spatial_loss 1.36, Flat_loss 0.26, Train_acc 94.54, Test_acc 37.21
2022-05-25 00:11:25,828 [podnet.py] => Task 7, Epoch 111/160 (LR 0.02141) => LSC_loss 0.28, Spatial_loss 1.37, Flat_loss 0.26, Train_acc 95.06, Test_acc 38.10
2022-05-25 00:11:32,528 [podnet.py] => Task 7, Epoch 112/160 (LR 0.02061) => LSC_loss 0.27, Spatial_loss 1.32, Flat_loss 0.25, Train_acc 95.26, Test_acc 38.45
2022-05-25 00:11:39,309 [podnet.py] => Task 7, Epoch 113/160 (LR 0.01982) => LSC_loss 0.29, Spatial_loss 1.36, Flat_loss 0.26, Train_acc 94.45, Test_acc 36.59
2022-05-25 00:11:45,990 [podnet.py] => Task 7, Epoch 114/160 (LR 0.01905) => LSC_loss 0.28, Spatial_loss 1.32, Flat_loss 0.25, Train_acc 95.04, Test_acc 38.99
2022-05-25 00:11:52,917 [podnet.py] => Task 7, Epoch 115/160 (LR 0.01828) => LSC_loss 0.27, Spatial_loss 1.34, Flat_loss 0.25, Train_acc 95.04, Test_acc 35.34
2022-05-25 00:11:59,812 [podnet.py] => Task 7, Epoch 116/160 (LR 0.01753) => LSC_loss 0.27, Spatial_loss 1.33, Flat_loss 0.25, Train_acc 95.32, Test_acc 37.39
2022-05-25 00:12:06,544 [podnet.py] => Task 7, Epoch 117/160 (LR 0.01679) => LSC_loss 0.26, Spatial_loss 1.31, Flat_loss 0.25, Train_acc 95.59, Test_acc 38.40
2022-05-25 00:12:13,213 [podnet.py] => Task 7, Epoch 118/160 (LR 0.01606) => LSC_loss 0.26, Spatial_loss 1.30, Flat_loss 0.25, Train_acc 95.83, Test_acc 37.95
2022-05-25 00:12:19,523 [podnet.py] => Task 7, Epoch 119/160 (LR 0.01535) => LSC_loss 0.25, Spatial_loss 1.28, Flat_loss 0.24, Train_acc 95.99, Test_acc 36.40
2022-05-25 00:12:26,336 [podnet.py] => Task 7, Epoch 120/160 (LR 0.01464) => LSC_loss 0.25, Spatial_loss 1.27, Flat_loss 0.25, Train_acc 95.60, Test_acc 40.66
2022-05-25 00:12:33,176 [podnet.py] => Task 7, Epoch 121/160 (LR 0.01396) => LSC_loss 0.25, Spatial_loss 1.22, Flat_loss 0.24, Train_acc 95.85, Test_acc 39.09
2022-05-25 00:12:39,803 [podnet.py] => Task 7, Epoch 122/160 (LR 0.01328) => LSC_loss 0.24, Spatial_loss 1.29, Flat_loss 0.24, Train_acc 96.09, Test_acc 39.55
2022-05-25 00:12:46,416 [podnet.py] => Task 7, Epoch 123/160 (LR 0.01262) => LSC_loss 0.25, Spatial_loss 1.23, Flat_loss 0.24, Train_acc 95.93, Test_acc 37.85
2022-05-25 00:12:53,122 [podnet.py] => Task 7, Epoch 124/160 (LR 0.01198) => LSC_loss 0.24, Spatial_loss 1.26, Flat_loss 0.24, Train_acc 96.41, Test_acc 38.79
2022-05-25 00:12:59,861 [podnet.py] => Task 7, Epoch 125/160 (LR 0.01135) => LSC_loss 0.23, Spatial_loss 1.21, Flat_loss 0.24, Train_acc 96.67, Test_acc 38.15
2022-05-25 00:13:06,662 [podnet.py] => Task 7, Epoch 126/160 (LR 0.01073) => LSC_loss 0.24, Spatial_loss 1.20, Flat_loss 0.24, Train_acc 96.36, Test_acc 39.33
2022-05-25 00:13:13,221 [podnet.py] => Task 7, Epoch 127/160 (LR 0.01013) => LSC_loss 0.23, Spatial_loss 1.25, Flat_loss 0.24, Train_acc 96.34, Test_acc 40.29
2022-05-25 00:13:19,573 [podnet.py] => Task 7, Epoch 128/160 (LR 0.00955) => LSC_loss 0.23, Spatial_loss 1.21, Flat_loss 0.24, Train_acc 96.75, Test_acc 39.81
2022-05-25 00:13:26,177 [podnet.py] => Task 7, Epoch 129/160 (LR 0.00898) => LSC_loss 0.23, Spatial_loss 1.19, Flat_loss 0.24, Train_acc 96.93, Test_acc 38.65
2022-05-25 00:13:32,743 [podnet.py] => Task 7, Epoch 130/160 (LR 0.00843) => LSC_loss 0.22, Spatial_loss 1.15, Flat_loss 0.23, Train_acc 97.05, Test_acc 40.17
2022-05-25 00:13:39,314 [podnet.py] => Task 7, Epoch 131/160 (LR 0.00789) => LSC_loss 0.22, Spatial_loss 1.16, Flat_loss 0.23, Train_acc 97.05, Test_acc 38.91
2022-05-25 00:13:45,665 [podnet.py] => Task 7, Epoch 132/160 (LR 0.00737) => LSC_loss 0.22, Spatial_loss 1.17, Flat_loss 0.23, Train_acc 96.91, Test_acc 40.22
2022-05-25 00:13:52,166 [podnet.py] => Task 7, Epoch 133/160 (LR 0.00686) => LSC_loss 0.22, Spatial_loss 1.14, Flat_loss 0.23, Train_acc 97.17, Test_acc 39.14
2022-05-25 00:13:58,859 [podnet.py] => Task 7, Epoch 134/160 (LR 0.00638) => LSC_loss 0.22, Spatial_loss 1.15, Flat_loss 0.23, Train_acc 97.07, Test_acc 40.81
2022-05-25 00:14:05,818 [podnet.py] => Task 7, Epoch 135/160 (LR 0.00590) => LSC_loss 0.22, Spatial_loss 1.16, Flat_loss 0.23, Train_acc 96.88, Test_acc 40.01
2022-05-25 00:14:12,447 [podnet.py] => Task 7, Epoch 136/160 (LR 0.00545) => LSC_loss 0.22, Spatial_loss 1.14, Flat_loss 0.23, Train_acc 97.16, Test_acc 40.06
2022-05-25 00:14:19,224 [podnet.py] => Task 7, Epoch 137/160 (LR 0.00501) => LSC_loss 0.21, Spatial_loss 1.13, Flat_loss 0.23, Train_acc 97.30, Test_acc 39.79
2022-05-25 00:14:25,771 [podnet.py] => Task 7, Epoch 138/160 (LR 0.00459) => LSC_loss 0.21, Spatial_loss 1.12, Flat_loss 0.23, Train_acc 97.14, Test_acc 39.11
2022-05-25 00:14:32,373 [podnet.py] => Task 7, Epoch 139/160 (LR 0.00419) => LSC_loss 0.21, Spatial_loss 1.12, Flat_loss 0.23, Train_acc 97.51, Test_acc 40.25
2022-05-25 00:14:39,345 [podnet.py] => Task 7, Epoch 140/160 (LR 0.00381) => LSC_loss 0.21, Spatial_loss 1.09, Flat_loss 0.23, Train_acc 97.61, Test_acc 40.99
2022-05-25 00:14:45,943 [podnet.py] => Task 7, Epoch 141/160 (LR 0.00344) => LSC_loss 0.21, Spatial_loss 1.11, Flat_loss 0.23, Train_acc 97.51, Test_acc 40.85
2022-05-25 00:14:52,497 [podnet.py] => Task 7, Epoch 142/160 (LR 0.00309) => LSC_loss 0.21, Spatial_loss 1.10, Flat_loss 0.23, Train_acc 97.40, Test_acc 40.24
2022-05-25 00:14:59,398 [podnet.py] => Task 7, Epoch 143/160 (LR 0.00276) => LSC_loss 0.21, Spatial_loss 1.10, Flat_loss 0.22, Train_acc 97.82, Test_acc 39.80
2022-05-25 00:15:06,188 [podnet.py] => Task 7, Epoch 144/160 (LR 0.00245) => LSC_loss 0.21, Spatial_loss 1.10, Flat_loss 0.23, Train_acc 97.61, Test_acc 40.11
2022-05-25 00:15:13,484 [podnet.py] => Task 7, Epoch 145/160 (LR 0.00215) => LSC_loss 0.21, Spatial_loss 1.10, Flat_loss 0.23, Train_acc 97.50, Test_acc 40.55
2022-05-25 00:15:19,992 [podnet.py] => Task 7, Epoch 146/160 (LR 0.00188) => LSC_loss 0.20, Spatial_loss 1.08, Flat_loss 0.22, Train_acc 97.63, Test_acc 40.24
2022-05-25 00:15:26,500 [podnet.py] => Task 7, Epoch 147/160 (LR 0.00162) => LSC_loss 0.20, Spatial_loss 1.09, Flat_loss 0.22, Train_acc 97.76, Test_acc 40.50
2022-05-25 00:15:32,979 [podnet.py] => Task 7, Epoch 148/160 (LR 0.00138) => LSC_loss 0.20, Spatial_loss 1.08, Flat_loss 0.22, Train_acc 97.57, Test_acc 40.45
2022-05-25 00:15:40,110 [podnet.py] => Task 7, Epoch 149/160 (LR 0.00116) => LSC_loss 0.20, Spatial_loss 1.06, Flat_loss 0.22, Train_acc 97.95, Test_acc 40.81
2022-05-25 00:15:46,713 [podnet.py] => Task 7, Epoch 150/160 (LR 0.00096) => LSC_loss 0.20, Spatial_loss 1.07, Flat_loss 0.22, Train_acc 97.67, Test_acc 40.48
2022-05-25 00:15:53,678 [podnet.py] => Task 7, Epoch 151/160 (LR 0.00078) => LSC_loss 0.20, Spatial_loss 1.05, Flat_loss 0.22, Train_acc 97.79, Test_acc 40.38
2022-05-25 00:16:00,466 [podnet.py] => Task 7, Epoch 152/160 (LR 0.00062) => LSC_loss 0.19, Spatial_loss 1.04, Flat_loss 0.22, Train_acc 97.99, Test_acc 40.51
2022-05-25 00:16:07,058 [podnet.py] => Task 7, Epoch 153/160 (LR 0.00047) => LSC_loss 0.20, Spatial_loss 1.06, Flat_loss 0.22, Train_acc 97.84, Test_acc 40.26
2022-05-25 00:16:13,920 [podnet.py] => Task 7, Epoch 154/160 (LR 0.00035) => LSC_loss 0.20, Spatial_loss 1.06, Flat_loss 0.22, Train_acc 97.83, Test_acc 40.58
2022-05-25 00:16:20,742 [podnet.py] => Task 7, Epoch 155/160 (LR 0.00024) => LSC_loss 0.19, Spatial_loss 1.04, Flat_loss 0.22, Train_acc 98.20, Test_acc 40.51
2022-05-25 00:16:27,544 [podnet.py] => Task 7, Epoch 156/160 (LR 0.00015) => LSC_loss 0.20, Spatial_loss 1.02, Flat_loss 0.22, Train_acc 97.73, Test_acc 40.48
2022-05-25 00:16:34,086 [podnet.py] => Task 7, Epoch 157/160 (LR 0.00009) => LSC_loss 0.20, Spatial_loss 1.06, Flat_loss 0.22, Train_acc 97.99, Test_acc 40.44
2022-05-25 00:16:40,608 [podnet.py] => Task 7, Epoch 158/160 (LR 0.00004) => LSC_loss 0.20, Spatial_loss 1.04, Flat_loss 0.22, Train_acc 97.86, Test_acc 40.39
2022-05-25 00:16:47,312 [podnet.py] => Task 7, Epoch 159/160 (LR 0.00001) => LSC_loss 0.20, Spatial_loss 1.04, Flat_loss 0.22, Train_acc 97.76, Test_acc 40.42
2022-05-25 00:16:53,751 [podnet.py] => Task 7, Epoch 160/160 (LR 0.00000) => LSC_loss 0.20, Spatial_loss 1.04, Flat_loss 0.22, Train_acc 97.72, Test_acc 40.31
2022-05-25 00:16:53,752 [podnet.py] => Finetune the network (classifier part) with the undersampled dataset!
2022-05-25 00:16:53,753 [base.py] => Reducing exemplars...(28 per classes)
2022-05-25 00:17:09,192 [base.py] => Constructing exemplars...(28 per classes)
2022-05-25 00:17:15,705 [podnet.py] => The size of finetune dataset: 2240
2022-05-25 00:17:18,950 [podnet.py] => Task 7, Epoch 1/20 (LR 0.00497) => LSC_loss 0.25, Spatial_loss 1.10, Flat_loss 0.16, Train_acc 95.71, Test_acc 43.68
2022-05-25 00:17:22,023 [podnet.py] => Task 7, Epoch 2/20 (LR 0.00488) => LSC_loss 0.18, Spatial_loss 1.13, Flat_loss 0.13, Train_acc 98.17, Test_acc 42.85
2022-05-25 00:17:25,126 [podnet.py] => Task 7, Epoch 3/20 (LR 0.00473) => LSC_loss 0.17, Spatial_loss 1.06, Flat_loss 0.13, Train_acc 98.17, Test_acc 43.24
2022-05-25 00:17:27,992 [podnet.py] => Task 7, Epoch 4/20 (LR 0.00452) => LSC_loss 0.16, Spatial_loss 1.05, Flat_loss 0.12, Train_acc 98.08, Test_acc 43.31
2022-05-25 00:17:30,232 [podnet.py] => Task 7, Epoch 5/20 (LR 0.00427) => LSC_loss 0.16, Spatial_loss 1.07, Flat_loss 0.12, Train_acc 98.66, Test_acc 43.35
2022-05-25 00:17:32,580 [podnet.py] => Task 7, Epoch 6/20 (LR 0.00397) => LSC_loss 0.16, Spatial_loss 1.05, Flat_loss 0.12, Train_acc 98.44, Test_acc 43.54
2022-05-25 00:17:34,734 [podnet.py] => Task 7, Epoch 7/20 (LR 0.00363) => LSC_loss 0.16, Spatial_loss 1.01, Flat_loss 0.12, Train_acc 98.35, Test_acc 43.25
2022-05-25 00:17:36,866 [podnet.py] => Task 7, Epoch 8/20 (LR 0.00327) => LSC_loss 0.15, Spatial_loss 1.05, Flat_loss 0.12, Train_acc 98.71, Test_acc 43.01
2022-05-25 00:17:38,836 [podnet.py] => Task 7, Epoch 9/20 (LR 0.00289) => LSC_loss 0.15, Spatial_loss 1.04, Flat_loss 0.12, Train_acc 98.75, Test_acc 43.42
2022-05-25 00:17:40,815 [podnet.py] => Task 7, Epoch 10/20 (LR 0.00250) => LSC_loss 0.15, Spatial_loss 1.06, Flat_loss 0.12, Train_acc 98.66, Test_acc 43.88
2022-05-25 00:17:43,007 [podnet.py] => Task 7, Epoch 11/20 (LR 0.00211) => LSC_loss 0.14, Spatial_loss 1.02, Flat_loss 0.12, Train_acc 98.97, Test_acc 43.55
2022-05-25 00:17:45,292 [podnet.py] => Task 7, Epoch 12/20 (LR 0.00173) => LSC_loss 0.15, Spatial_loss 1.04, Flat_loss 0.11, Train_acc 98.39, Test_acc 43.76
2022-05-25 00:17:47,581 [podnet.py] => Task 7, Epoch 13/20 (LR 0.00137) => LSC_loss 0.15, Spatial_loss 1.00, Flat_loss 0.11, Train_acc 99.20, Test_acc 43.56
2022-05-25 00:17:49,760 [podnet.py] => Task 7, Epoch 14/20 (LR 0.00103) => LSC_loss 0.14, Spatial_loss 1.00, Flat_loss 0.11, Train_acc 99.15, Test_acc 43.70
2022-05-25 00:17:51,863 [podnet.py] => Task 7, Epoch 15/20 (LR 0.00073) => LSC_loss 0.15, Spatial_loss 1.04, Flat_loss 0.12, Train_acc 98.75, Test_acc 43.80
2022-05-25 00:17:53,913 [podnet.py] => Task 7, Epoch 16/20 (LR 0.00048) => LSC_loss 0.15, Spatial_loss 1.00, Flat_loss 0.11, Train_acc 98.88, Test_acc 43.66
2022-05-25 00:17:56,128 [podnet.py] => Task 7, Epoch 17/20 (LR 0.00027) => LSC_loss 0.15, Spatial_loss 1.01, Flat_loss 0.11, Train_acc 98.75, Test_acc 43.66
2022-05-25 00:17:58,276 [podnet.py] => Task 7, Epoch 18/20 (LR 0.00012) => LSC_loss 0.13, Spatial_loss 0.99, Flat_loss 0.11, Train_acc 98.97, Test_acc 43.61
2022-05-25 00:18:00,399 [podnet.py] => Task 7, Epoch 19/20 (LR 0.00003) => LSC_loss 0.14, Spatial_loss 0.99, Flat_loss 0.11, Train_acc 98.93, Test_acc 43.68
2022-05-25 00:18:02,685 [podnet.py] => Task 7, Epoch 20/20 (LR 0.00000) => LSC_loss 0.14, Spatial_loss 0.98, Flat_loss 0.11, Train_acc 98.79, Test_acc 43.70
2022-05-25 00:18:02,687 [base.py] => Reducing exemplars...(25 per classes)
2022-05-25 00:18:17,339 [base.py] => Constructing exemplars...(25 per classes)
2022-05-25 00:18:25,731 [podnet.py] => Exemplar size: 2000
2022-05-25 00:18:25,731 [trainer.py] => CNN: {'total': 43.7, '00-09': 57.5, '10-19': 22.0, '20-29': 40.3, '30-39': 31.0, '40-49': 47.0, '50-59': 36.3, '60-69': 56.3, '70-79': 59.2, 'old': 41.49, 'new': 59.2}
2022-05-25 00:18:25,731 [trainer.py] => NME: {'total': 42.5, '00-09': 64.0, '10-19': 19.5, '20-29': 40.1, '30-39': 32.0, '40-49': 43.4, '50-59': 32.0, '60-69': 51.2, '70-79': 57.8, 'old': 40.31, 'new': 57.8}
2022-05-25 00:18:25,731 [trainer.py] => CNN top1 curve: [90.7, 72.95, 65.47, 57.8, 53.9, 49.75, 47.14, 43.7]
2022-05-25 00:18:25,731 [trainer.py] => CNN top5 curve: [99.2, 93.95, 90.1, 85.15, 81.78, 78.42, 76.86, 73.58]
2022-05-25 00:18:25,731 [trainer.py] => NME top1 curve: [90.8, 72.05, 63.37, 55.7, 52.92, 48.87, 45.64, 42.5]
2022-05-25 00:18:25,731 [trainer.py] => NME top5 curve: [99.3, 92.8, 88.93, 83.38, 81.2, 77.87, 75.76, 72.41]

2022-05-25 00:18:25,732 [trainer.py] => All params: 517457
2022-05-25 00:18:25,732 [trainer.py] => Trainable params: 517457
2022-05-25 00:18:25,733 [podnet.py] => Learning on 80-90
2022-05-25 00:18:25,808 [podnet.py] => Adaptive factor: 3.0
2022-05-25 00:18:29,781 [podnet.py] => Task 8, Epoch 1/160 (LR 0.09999) => LSC_loss 2.69, Spatial_loss 3.01, Flat_loss 1.05, Train_acc 45.60, Test_acc 26.41
2022-05-25 00:18:33,787 [podnet.py] => Task 8, Epoch 2/160 (LR 0.09996) => LSC_loss 1.54, Spatial_loss 2.53, Flat_loss 0.57, Train_acc 59.41, Test_acc 27.97
2022-05-25 00:18:37,765 [podnet.py] => Task 8, Epoch 3/160 (LR 0.09991) => LSC_loss 1.41, Spatial_loss 2.46, Flat_loss 0.47, Train_acc 62.34, Test_acc 26.11
2022-05-25 00:18:41,869 [podnet.py] => Task 8, Epoch 4/160 (LR 0.09985) => LSC_loss 1.28, Spatial_loss 2.23, Flat_loss 0.41, Train_acc 65.86, Test_acc 22.72
2022-05-25 00:18:45,925 [podnet.py] => Task 8, Epoch 5/160 (LR 0.09976) => LSC_loss 1.22, Spatial_loss 2.25, Flat_loss 0.40, Train_acc 67.49, Test_acc 23.93
2022-05-25 00:18:49,877 [podnet.py] => Task 8, Epoch 6/160 (LR 0.09965) => LSC_loss 1.15, Spatial_loss 2.21, Flat_loss 0.38, Train_acc 69.36, Test_acc 32.81
2022-05-25 00:18:53,798 [podnet.py] => Task 8, Epoch 7/160 (LR 0.09953) => LSC_loss 1.09, Spatial_loss 2.16, Flat_loss 0.37, Train_acc 70.91, Test_acc 24.36
2022-05-25 00:18:57,737 [podnet.py] => Task 8, Epoch 8/160 (LR 0.09938) => LSC_loss 1.09, Spatial_loss 2.23, Flat_loss 0.37, Train_acc 71.40, Test_acc 25.18
2022-05-25 00:19:01,802 [podnet.py] => Task 8, Epoch 9/160 (LR 0.09922) => LSC_loss 1.05, Spatial_loss 2.14, Flat_loss 0.37, Train_acc 72.01, Test_acc 31.74
2022-05-25 00:19:05,820 [podnet.py] => Task 8, Epoch 10/160 (LR 0.09904) => LSC_loss 1.00, Spatial_loss 2.13, Flat_loss 0.36, Train_acc 73.44, Test_acc 32.90
2022-05-25 00:19:09,823 [podnet.py] => Task 8, Epoch 11/160 (LR 0.09884) => LSC_loss 1.00, Spatial_loss 2.18, Flat_loss 0.36, Train_acc 74.21, Test_acc 31.47
2022-05-25 00:19:13,908 [podnet.py] => Task 8, Epoch 12/160 (LR 0.09862) => LSC_loss 0.96, Spatial_loss 2.13, Flat_loss 0.36, Train_acc 74.34, Test_acc 28.22
2022-05-25 00:19:17,886 [podnet.py] => Task 8, Epoch 13/160 (LR 0.09838) => LSC_loss 0.95, Spatial_loss 2.09, Flat_loss 0.36, Train_acc 74.63, Test_acc 31.21
2022-05-25 00:19:21,860 [podnet.py] => Task 8, Epoch 14/160 (LR 0.09812) => LSC_loss 0.95, Spatial_loss 2.12, Flat_loss 0.36, Train_acc 74.79, Test_acc 26.73
2022-05-25 00:19:25,912 [podnet.py] => Task 8, Epoch 15/160 (LR 0.09785) => LSC_loss 0.91, Spatial_loss 2.14, Flat_loss 0.36, Train_acc 76.36, Test_acc 29.77
2022-05-25 00:19:30,033 [podnet.py] => Task 8, Epoch 16/160 (LR 0.09755) => LSC_loss 0.88, Spatial_loss 2.03, Flat_loss 0.35, Train_acc 76.66, Test_acc 31.71
2022-05-25 00:19:34,180 [podnet.py] => Task 8, Epoch 17/160 (LR 0.09724) => LSC_loss 0.88, Spatial_loss 2.03, Flat_loss 0.35, Train_acc 76.93, Test_acc 28.60
2022-05-25 00:19:38,229 [podnet.py] => Task 8, Epoch 18/160 (LR 0.09691) => LSC_loss 0.87, Spatial_loss 2.06, Flat_loss 0.36, Train_acc 77.33, Test_acc 27.67
2022-05-25 00:19:42,303 [podnet.py] => Task 8, Epoch 19/160 (LR 0.09656) => LSC_loss 0.85, Spatial_loss 2.05, Flat_loss 0.35, Train_acc 78.04, Test_acc 27.40
2022-05-25 00:19:46,461 [podnet.py] => Task 8, Epoch 20/160 (LR 0.09619) => LSC_loss 0.87, Spatial_loss 2.11, Flat_loss 0.36, Train_acc 76.44, Test_acc 30.32
2022-05-25 00:19:50,410 [podnet.py] => Task 8, Epoch 21/160 (LR 0.09581) => LSC_loss 0.83, Spatial_loss 2.04, Flat_loss 0.35, Train_acc 78.44, Test_acc 30.60
2022-05-25 00:19:54,518 [podnet.py] => Task 8, Epoch 22/160 (LR 0.09541) => LSC_loss 0.82, Spatial_loss 2.07, Flat_loss 0.35, Train_acc 78.11, Test_acc 28.86
2022-05-25 00:19:58,646 [podnet.py] => Task 8, Epoch 23/160 (LR 0.09499) => LSC_loss 0.79, Spatial_loss 2.05, Flat_loss 0.35, Train_acc 79.66, Test_acc 29.29
